,Unnamed: 0,caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement,Marks,original_filename,Analytic,Clout,Authentic,Tone,WPS,BigWords,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,mqScore,scQual,scIdeology,nytSalience,cqSalience,final_length,citations_weight,mqavg,mqstd,mqdist,cog_complex,salience,main,cog_inc
2749,2749,1957-074,1957-074-01,1957-074-01-01,1957-074-01-01-01-02,3/31/1958,1,356 U.S. 165,78 S. Ct. 632,2 L. Ed. 2d 672,1958 U.S. LEXIS 1756,1957,1405,Warren,100,GREEN et al. v. UNITED STATES,10/21/1957,,126,,27,,1,,,0,96,,22,,0,10,2,1,1,2,0,0,0,0,10080,1,1,0,3,4,6,600,18 U.S.C. § 401,91,80,1,5,4,78,HLBlack,2,2,2,1,,,0,356US165_section_04_BLACK_cleaned.txt,92.09,31.03,21.05,5.23,16.77,27.52,19.3,0.99,10.84,2.1,1.31,1.03,2.53,0.91,3.74,-2.176,0.159999996,0.875,1,0,51495,1.242839111,-0.380222222,2.118105036,-0.847822817,-0.299489614,1,0,0.441001697
2750,2750,1957-074,1957-074-01,1957-074-01-01,1957-074-01-01-01-03,3/31/1958,1,356 U.S. 165,78 S. Ct. 632,2 L. Ed. 2d 672,1958 U.S. LEXIS 1756,1957,1405,Warren,100,GREEN et al. v. UNITED STATES,10/21/1957,,126,,27,,1,,,0,96,,22,,0,10,2,1,1,2,0,0,0,0,10080,1,1,0,3,4,6,600,18 U.S.C. § 401,91,80,1,5,4,81,WODouglas,2,1,2,1,78,92,0,,,,,,,,,,,,,,,,,-4.738,0.819999993,0.730000019,1,0,,,-0.380222222,2.118105036,-2.057394559,,1,0,0.422606463
2751,2751,1957-074,1957-074-01,1957-074-01-01,1957-074-01-01-01-04,3/31/1958,1,356 U.S. 165,78 S. Ct. 632,2 L. Ed. 2d 672,1958 U.S. LEXIS 1756,1957,1405,Warren,100,GREEN et al. v. UNITED STATES,10/21/1957,,126,,27,,1,,,0,96,,22,,0,10,2,1,1,2,0,0,0,0,10080,1,1,0,3,4,6,600,18 U.S.C. § 401,91,80,1,5,4,92,WJBrennan,2,2,2,1,,,0,356US165_section_05_BRENNAN_cleaned.txt,94.85,23.47,39.22,13.02,17.24,24.03,21.58,0.89,11.76,3.5,1.36,1.36,1.67,1.36,3.71,-0.745,1,1,1,0,11236,1.33499466,-0.380222222,2.118105036,-0.172218928,-0.128691208,1,0,0.473224228
2752,2752,1957-074,1957-074-01,1957-074-01-01,1957-074-01-01-01-05,3/31/1958,1,356 U.S. 165,78 S. Ct. 632,2 L. Ed. 2d 672,1958 U.S. LEXIS 1756,1957,1405,Warren,100,GREEN et al. v. UNITED STATES,10/21/1957,,126,,27,,1,,,0,96,,22,,0,10,2,1,1,2,0,0,0,0,10080,1,1,0,3,4,6,600,18 U.S.C. § 401,91,80,1,5,4,90,EWarren,2,1,2,1,78,92,0,,,,,,,,,,,,,,,,,-1.512,0.855000019,0.75,1,0,,,-0.380222222,2.118105036,-0.534335058,,1,0,0.453118787
2753,2753,1957-074,1957-074-01,1957-074-01-01,1957-074-01-01-01-06,3/31/1958,1,356 U.S. 165,78 S. Ct. 632,2 L. Ed. 2d 672,1958 U.S. LEXIS 1756,1957,1405,Warren,100,GREEN et al. v. UNITED STATES,10/21/1957,,126,,27,,1,,,0,96,,22,,0,10,2,1,1,2,0,0,0,0,10080,1,1,0,3,4,6,600,18 U.S.C. § 401,91,80,1,5,4,88,TCClark,1,1,1,2,,,0,,,,,,,,,,,,,,,,,0.613,0.125,0.5,1,0,,,-0.380222222,2.118105036,0.468920193,,1,0,0.640540526
2754,2754,1957-074,1957-074-01,1957-074-01-01,1957-074-01-01-01-07,3/31/1958,1,356 U.S. 165,78 S. Ct. 632,2 L. Ed. 2d 672,1958 U.S. LEXIS 1756,1957,1405,Warren,100,GREEN et al. v. UNITED STATES,10/21/1957,,126,,27,,1,,,0,96,,22,,0,10,2,1,1,2,0,0,0,0,10080,1,1,0,3,4,6,600,18 U.S.C. § 401,91,80,1,5,4,80,FFrankfurter,3,2,1,2,,,0,356US165_section_03_FRANKFURTER_cleaned.txt,94.49,40.6,17.53,11.97,11.84,23.2,14.13,0.36,7.47,2.31,0.98,0.09,1.6,0.53,2.76,1.275,0.964999974,0.665000021,1,0,6762,6.211180124,-0.380222222,2.118105036,0.781463711,-1.498225489,1,0,0.513515433
2755,2755,1957-074,1957-074-01,1957-074-01-01,1957-074-01-01-01-08,3/31/1958,1,356 U.S. 165,78 S. Ct. 632,2 L. Ed. 2d 672,1958 U.S. LEXIS 1756,1957,1405,Warren,100,GREEN et al. v. UNITED STATES,10/21/1957,,126,,27,,1,,,0,96,,22,,0,10,2,1,1,2,0,0,0,0,10080,1,1,0,3,4,6,600,18 U.S.C. § 401,91,80,1,5,4,93,CEWhittaker,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.081,1,0.5,1,0,,,-0.380222222,2.118105036,0.689872408,,1,0,0.164239925
2756,2756,1957-074,1957-074-01,1957-074-01-01,1957-074-01-01-01-09,3/31/1958,1,356 U.S. 165,78 S. Ct. 632,2 L. Ed. 2d 672,1958 U.S. LEXIS 1756,1957,1405,Warren,100,GREEN et al. v. UNITED STATES,10/21/1957,,126,,27,,1,,,0,96,,22,,0,10,2,1,1,2,0,0,0,0,10080,1,1,0,3,4,6,600,18 U.S.C. § 401,91,80,1,5,4,86,HHBurton,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.132,0.930000007,0.280000001,1,0,,,-0.380222222,2.118105036,0.713950534,,1,0,0.380587609
2757,2757,1957-140,1957-140-01,1957-140-01-01,1957-140-01-01-01-01,6/30/1958,1,357 U.S. 399,78 S. Ct. 1317,2 L. Ed. 2d 1414,1958 U.S. LEXIS 663,1957,1405,Warren,63,"BEILAN v. BOARD OF PUBLIC EDUCATION, SCHOOL DISTRICT OF PHILADELPHIA",3/4/1958,,8,45,21,45,1,117,45,0,302,45,300,45,1,12,3,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,86,80,1,5,4,91,JHarlan2,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.648,0.75,0.875,0,0,,,-0.380222222,2.118105036,0.957564515,,0,0,0.544306543
2758,2758,1957-140,1957-140-01,1957-140-01-01,1957-140-01-01-01-02,6/30/1958,1,357 U.S. 399,78 S. Ct. 1317,2 L. Ed. 2d 1414,1958 U.S. LEXIS 663,1957,1405,Warren,63,"BEILAN v. BOARD OF PUBLIC EDUCATION, SCHOOL DISTRICT OF PHILADELPHIA",3/4/1958,,8,45,21,45,1,117,45,0,302,45,300,45,1,12,3,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,86,80,1,5,4,78,HLBlack,2,1,2,1,78,90,0,,,,,,,,,,,,,,,,,-2.176,0.159999996,0.875,0,0,,,-0.380222222,2.118105036,-0.847822817,,0,0,0.441001697
2759,2759,1957-140,1957-140-01,1957-140-01-01,1957-140-01-01-01-03,6/30/1958,1,357 U.S. 399,78 S. Ct. 1317,2 L. Ed. 2d 1414,1958 U.S. LEXIS 663,1957,1405,Warren,63,"BEILAN v. BOARD OF PUBLIC EDUCATION, SCHOOL DISTRICT OF PHILADELPHIA",3/4/1958,,8,45,21,45,1,117,45,0,302,45,300,45,1,12,3,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,86,80,1,5,4,81,WODouglas,2,2,2,1,90,,0,357US399_section_05_DOUGLAS_cleaned.txt,81.37,68.47,22.17,26.88,13.53,24.83,20.91,1.01,14.53,3.98,1.45,1.9,3.41,0.63,4.99,-4.738,0.819999993,0.730000019,0,0,9344,0.963184932,-0.380222222,2.118105036,-2.057394559,0.447759805,0,0,0.422606463
2760,2760,1957-140,1957-140-01,1957-140-01-01,1957-140-01-01-01-04,6/30/1958,1,357 U.S. 399,78 S. Ct. 1317,2 L. Ed. 2d 1414,1958 U.S. LEXIS 663,1957,1405,Warren,63,"BEILAN v. BOARD OF PUBLIC EDUCATION, SCHOOL DISTRICT OF PHILADELPHIA",3/4/1958,,8,45,21,45,1,117,45,0,302,45,300,45,1,12,3,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,86,80,1,5,4,92,WJBrennan,2,2,2,1,,,0,357US399_section_06_BRENNAN_cleaned.txt,90.73,49.54,22.86,23.36,18.83,28.05,21.78,0.81,13.03,4.89,1.74,1.2,3.08,1.03,3.29,-0.745,1,1,0,0,17115,0.467426234,-0.380222222,2.118105036,-0.172218928,0.406698354,0,0,0.473224228
2761,2761,1957-140,1957-140-01,1957-140-01-01,1957-140-01-01-01-05,6/30/1958,1,357 U.S. 399,78 S. Ct. 1317,2 L. Ed. 2d 1414,1958 U.S. LEXIS 663,1957,1405,Warren,63,"BEILAN v. BOARD OF PUBLIC EDUCATION, SCHOOL DISTRICT OF PHILADELPHIA",3/4/1958,,8,45,21,45,1,117,45,0,302,45,300,45,1,12,3,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,86,80,1,5,4,90,EWarren,2,2,2,1,,,0,,,,,,,,,,,,,,,,,-1.512,0.855000019,0.75,0,0,,,-0.380222222,2.118105036,-0.534335058,,0,0,0.453118787
2762,2762,1957-140,1957-140-01,1957-140-01-01,1957-140-01-01-01-06,6/30/1958,1,357 U.S. 399,78 S. Ct. 1317,2 L. Ed. 2d 1414,1958 U.S. LEXIS 663,1957,1405,Warren,63,"BEILAN v. BOARD OF PUBLIC EDUCATION, SCHOOL DISTRICT OF PHILADELPHIA",3/4/1958,,8,45,21,45,1,117,45,0,302,45,300,45,1,12,3,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,86,80,1,5,4,88,TCClark,1,1,1,2,,,0,,,,,,,,,,,,,,,,,0.613,0.125,0.5,0,0,,,-0.380222222,2.118105036,0.468920193,,0,0,0.640540526
2763,2763,1957-140,1957-140-01,1957-140-01-01,1957-140-01-01-01-07,6/30/1958,1,357 U.S. 399,78 S. Ct. 1317,2 L. Ed. 2d 1414,1958 U.S. LEXIS 663,1957,1405,Warren,63,"BEILAN v. BOARD OF PUBLIC EDUCATION, SCHOOL DISTRICT OF PHILADELPHIA",3/4/1958,,8,45,21,45,1,117,45,0,302,45,300,45,1,12,3,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,86,80,1,5,4,80,FFrankfurter,3,2,1,2,,,0,,,,,,,,,,,,,,,,,1.275,0.964999974,0.665000021,0,0,,,-0.380222222,2.118105036,0.781463711,,0,0,0.513515433
2764,2764,1957-140,1957-140-01,1957-140-01-01,1957-140-01-01-01-08,6/30/1958,1,357 U.S. 399,78 S. Ct. 1317,2 L. Ed. 2d 1414,1958 U.S. LEXIS 663,1957,1405,Warren,63,"BEILAN v. BOARD OF PUBLIC EDUCATION, SCHOOL DISTRICT OF PHILADELPHIA",3/4/1958,,8,45,21,45,1,117,45,0,302,45,300,45,1,12,3,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,86,80,1,5,4,93,CEWhittaker,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.081,1,0.5,0,0,,,-0.380222222,2.118105036,0.689872408,,0,0,0.164239925
2765,2765,1957-140,1957-140-01,1957-140-01-01,1957-140-01-01-01-09,6/30/1958,1,357 U.S. 399,78 S. Ct. 1317,2 L. Ed. 2d 1414,1958 U.S. LEXIS 663,1957,1405,Warren,63,"BEILAN v. BOARD OF PUBLIC EDUCATION, SCHOOL DISTRICT OF PHILADELPHIA",3/4/1958,,8,45,21,45,1,117,45,0,302,45,300,45,1,12,3,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,86,80,1,5,4,86,HHBurton,1,2,1,2,,,0,357US399_section_02_THE COURT_cleaned.txt,93.57,46.09,8.58,23.67,11.95,30.59,19.94,0.95,12.52,4.56,1.7,0.88,2.42,0.51,3.95,1.132,0.930000007,0.280000001,0,0,18564,1.077354019,-0.380222222,2.118105036,0.713950534,0.08238878,0,1,0.380587609
2766,2766,1957-141,1957-141-01,1957-141-01-01,1957-141-01-01-01-01,6/30/1958,1,357 U.S. 468,78 S. Ct. 1311,2 L. Ed. 2d 1423,1958 U.S. LEXIS 666,1957,1405,Warren,165,"LERNER v. CASEY et al., CONSTITUTING THE NEW YORK CITY TRANSIT AUTHORITY",3/4/1958,,8,37,19,37,2,117,37,0,302,37,300,37,1,1,2,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,91,80,1,5,4,91,JHarlan2,1,2,1,2,,,0,,,,,,,,,,,,,,,,,1.648,0.75,0.875,0,0,,,-0.380222222,2.118105036,0.957564515,,0,1,0.544306543
2767,2767,1957-141,1957-141-01,1957-141-01-01,1957-141-01-01-01-02,6/30/1958,1,357 U.S. 468,78 S. Ct. 1311,2 L. Ed. 2d 1423,1958 U.S. LEXIS 666,1957,1405,Warren,165,"LERNER v. CASEY et al., CONSTITUTING THE NEW YORK CITY TRANSIT AUTHORITY",3/4/1958,,8,37,19,37,2,117,37,0,302,37,300,37,1,1,2,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,91,80,1,5,4,78,HLBlack,2,1,2,1,78,,0,,,,,,,,,,,,,,,,,-2.176,0.159999996,0.875,0,0,,,-0.380222222,2.118105036,-0.847822817,,0,0,0.441001697
2768,2768,1957-141,1957-141-01,1957-141-01-01,1957-141-01-01-01-03,6/30/1958,1,357 U.S. 468,78 S. Ct. 1311,2 L. Ed. 2d 1423,1958 U.S. LEXIS 666,1957,1405,Warren,165,"LERNER v. CASEY et al., CONSTITUTING THE NEW YORK CITY TRANSIT AUTHORITY",3/4/1958,,8,37,19,37,2,117,37,0,302,37,300,37,1,1,2,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,91,80,1,5,4,81,WODouglas,2,2,2,1,,,0,,,,,,,,,,,,,,,,,-4.738,0.819999993,0.730000019,0,0,,,-0.380222222,2.118105036,-2.057394559,,0,0,0.422606463
2769,2769,1957-141,1957-141-01,1957-141-01-01,1957-141-01-01-01-04,6/30/1958,1,357 U.S. 468,78 S. Ct. 1311,2 L. Ed. 2d 1423,1958 U.S. LEXIS 666,1957,1405,Warren,165,"LERNER v. CASEY et al., CONSTITUTING THE NEW YORK CITY TRANSIT AUTHORITY",3/4/1958,,8,37,19,37,2,117,37,0,302,37,300,37,1,1,2,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,91,80,1,5,4,92,WJBrennan,2,2,2,1,,,0,,,,,,,,,,,,,,,,,-0.745,1,1,0,0,,,-0.380222222,2.118105036,-0.172218928,,0,0,0.473224228
2770,2770,1957-141,1957-141-01,1957-141-01-01,1957-141-01-01-01-05,6/30/1958,1,357 U.S. 468,78 S. Ct. 1311,2 L. Ed. 2d 1423,1958 U.S. LEXIS 666,1957,1405,Warren,165,"LERNER v. CASEY et al., CONSTITUTING THE NEW YORK CITY TRANSIT AUTHORITY",3/4/1958,,8,37,19,37,2,117,37,0,302,37,300,37,1,1,2,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,91,80,1,5,4,90,EWarren,2,2,2,1,92,,0,,,,,,,,,,,,,,,,,-1.512,0.855000019,0.75,0,0,,,-0.380222222,2.118105036,-0.534335058,,0,0,0.453118787
2771,2771,1957-141,1957-141-01,1957-141-01-01,1957-141-01-01-01-06,6/30/1958,1,357 U.S. 468,78 S. Ct. 1311,2 L. Ed. 2d 1423,1958 U.S. LEXIS 666,1957,1405,Warren,165,"LERNER v. CASEY et al., CONSTITUTING THE NEW YORK CITY TRANSIT AUTHORITY",3/4/1958,,8,37,19,37,2,117,37,0,302,37,300,37,1,1,2,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,91,80,1,5,4,88,TCClark,1,1,1,2,,,0,,,,,,,,,,,,,,,,,0.613,0.125,0.5,0,0,,,-0.380222222,2.118105036,0.468920193,,0,0,0.640540526
2772,2772,1957-141,1957-141-01,1957-141-01-01,1957-141-01-01-01-07,6/30/1958,1,357 U.S. 468,78 S. Ct. 1311,2 L. Ed. 2d 1423,1958 U.S. LEXIS 666,1957,1405,Warren,165,"LERNER v. CASEY et al., CONSTITUTING THE NEW YORK CITY TRANSIT AUTHORITY",3/4/1958,,8,37,19,37,2,117,37,0,302,37,300,37,1,1,2,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,91,80,1,5,4,80,FFrankfurter,3,2,1,2,,,0,,,,,,,,,,,,,,,,,1.275,0.964999974,0.665000021,0,0,,,-0.380222222,2.118105036,0.781463711,,0,0,0.513515433
2773,2773,1957-141,1957-141-01,1957-141-01-01,1957-141-01-01-01-08,6/30/1958,1,357 U.S. 468,78 S. Ct. 1311,2 L. Ed. 2d 1423,1958 U.S. LEXIS 666,1957,1405,Warren,165,"LERNER v. CASEY et al., CONSTITUTING THE NEW YORK CITY TRANSIT AUTHORITY",3/4/1958,,8,37,19,37,2,117,37,0,302,37,300,37,1,1,2,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,91,80,1,5,4,93,CEWhittaker,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.081,1,0.5,0,0,,,-0.380222222,2.118105036,0.689872408,,0,0,0.164239925
2774,2774,1957-141,1957-141-01,1957-141-01-01,1957-141-01-01-01-09,6/30/1958,1,357 U.S. 468,78 S. Ct. 1311,2 L. Ed. 2d 1423,1958 U.S. LEXIS 666,1957,1405,Warren,165,"LERNER v. CASEY et al., CONSTITUTING THE NEW YORK CITY TRANSIT AUTHORITY",3/4/1958,,8,37,19,37,2,117,37,0,302,37,300,37,1,1,2,1,1,2,0,0,0,0,30120,3,1,0,2,,2,230,,91,80,1,5,4,86,HHBurton,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.132,0.930000007,0.280000001,0,0,,,-0.380222222,2.118105036,0.713950534,,0,0,0.380587609
2775,2775,1958-048,1958-048-01,1958-048-01-01,1958-048-01-01-01-01,2/24/1959,1,358 U.S. 588,79 S. Ct. 503,3 L. Ed. 2d 524,1959 U.S. LEXIS 1767,1958,1406,Warren,43,"THE TUNGUS et al. v. SKOVGAARD, ADMINISTRATRIX, et al.",10/23/1958,,116,,145,,1,,,0,92,,23,,1,11,5,2,1,2,0,0,0,0,80050,8,1,1,7,3,,,,94,80,1,5,4,90,EWarren,2,1,2,1,92,,0,,,,,,,,,,,,,,,,,-1.567,0.855000019,0.75,0,0,,,-0.351222222,2.225987633,-0.546174543,,0,0,0.453118787
2776,2776,1958-048,1958-048-01,1958-048-01-01,1958-048-01-01-01-02,2/24/1959,1,358 U.S. 588,79 S. Ct. 503,3 L. Ed. 2d 524,1959 U.S. LEXIS 1767,1958,1406,Warren,43,"THE TUNGUS et al. v. SKOVGAARD, ADMINISTRATRIX, et al.",10/23/1958,,116,,145,,1,,,0,92,,23,,1,11,5,2,1,2,0,0,0,0,80050,8,1,1,7,3,,,,94,80,1,5,4,78,HLBlack,2,1,2,1,92,,0,,,,,,,,,,,,,,,,,-2.06,0.159999996,0.875,0,0,,,-0.351222222,2.225987633,-0.767649268,,0,0,0.441001697
2777,2777,1958-048,1958-048-01,1958-048-01-01,1958-048-01-01-01-03,2/24/1959,1,358 U.S. 588,79 S. Ct. 503,3 L. Ed. 2d 524,1959 U.S. LEXIS 1767,1958,1406,Warren,43,"THE TUNGUS et al. v. SKOVGAARD, ADMINISTRATRIX, et al.",10/23/1958,,116,,145,,1,,,0,92,,23,,1,11,5,2,1,2,0,0,0,0,80050,8,1,1,7,3,,,,94,80,1,5,4,80,FFrankfurter,3,2,1,2,,,0,,,,,,,,,,,,,,,,,1.599,0.964999974,0.665000021,0,0,,,-0.351222222,2.225987633,0.876115479,,0,0,0.513515433
2778,2778,1958-048,1958-048-01,1958-048-01-01,1958-048-01-01-01-04,2/24/1959,1,358 U.S. 588,79 S. Ct. 503,3 L. Ed. 2d 524,1959 U.S. LEXIS 1767,1958,1406,Warren,43,"THE TUNGUS et al. v. SKOVGAARD, ADMINISTRATRIX, et al.",10/23/1958,,116,,145,,1,,,0,92,,23,,1,11,5,2,1,2,0,0,0,0,80050,8,1,1,7,3,,,,94,80,1,5,4,81,WODouglas,2,1,2,1,92,,0,,,,,,,,,,,,,,,,,-4.979,0.819999993,0.730000019,0,0,,,-0.351222222,2.225987633,-2.078977308,,0,0,0.422606463
2779,2779,1958-048,1958-048-01,1958-048-01-01,1958-048-01-01-01-05,2/24/1959,1,358 U.S. 588,79 S. Ct. 503,3 L. Ed. 2d 524,1959 U.S. LEXIS 1767,1958,1406,Warren,43,"THE TUNGUS et al. v. SKOVGAARD, ADMINISTRATRIX, et al.",10/23/1958,,116,,145,,1,,,0,92,,23,,1,11,5,2,1,2,0,0,0,0,80050,8,1,1,7,3,,,,94,80,1,5,4,88,TCClark,1,1,1,2,,,0,,,,,,,,,,,,,,,,,0.545,0.125,0.5,0,0,,,-0.351222222,2.225987633,0.40261779,,0,0,0.640540526
2780,2780,1958-048,1958-048-01,1958-048-01-01,1958-048-01-01-01-06,2/24/1959,1,358 U.S. 588,79 S. Ct. 503,3 L. Ed. 2d 524,1959 U.S. LEXIS 1767,1958,1406,Warren,43,"THE TUNGUS et al. v. SKOVGAARD, ADMINISTRATRIX, et al.",10/23/1958,,116,,145,,1,,,0,92,,23,,1,11,5,2,1,2,0,0,0,0,80050,8,1,1,7,3,,,,94,80,1,5,4,91,JHarlan2,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.776,0.75,0.875,0,0,,,-0.351222222,2.225987633,0.955630746,,0,0,0.544306543
2781,2781,1958-048,1958-048-01,1958-048-01-01,1958-048-01-01-01-07,2/24/1959,1,358 U.S. 588,79 S. Ct. 503,3 L. Ed. 2d 524,1959 U.S. LEXIS 1767,1958,1406,Warren,43,"THE TUNGUS et al. v. SKOVGAARD, ADMINISTRATRIX, et al.",10/23/1958,,116,,145,,1,,,0,92,,23,,1,11,5,2,1,2,0,0,0,0,80050,8,1,1,7,3,,,,94,80,1,5,4,92,WJBrennan,2,2,2,1,,,0,358US588_section_03_BRENNAN_cleaned.txt,95.97,23.21,22.32,15.28,16.21,24.56,18.86,0.66,12.05,2.73,2.4,0.97,1.84,0.7,3.52,-0.746,1,1,0,0,30112,1.826514346,-0.351222222,2.225987633,-0.177349493,-0.432050614,0,0,0.473224228
2782,2782,1958-048,1958-048-01,1958-048-01-01,1958-048-01-01-01-08,2/24/1959,1,358 U.S. 588,79 S. Ct. 503,3 L. Ed. 2d 524,1959 U.S. LEXIS 1767,1958,1406,Warren,43,"THE TUNGUS et al. v. SKOVGAARD, ADMINISTRATRIX, et al.",10/23/1958,,116,,145,,1,,,0,92,,23,,1,11,5,2,1,2,0,0,0,0,80050,8,1,1,7,3,,,,94,80,1,5,4,93,CEWhittaker,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.378,1,0.5,0,0,,,-0.351222222,2.225987633,0.776833706,,0,0,0.164239925
2783,2783,1958-048,1958-048-01,1958-048-01-01,1958-048-01-01-01-09,2/24/1959,1,358 U.S. 588,79 S. Ct. 503,3 L. Ed. 2d 524,1959 U.S. LEXIS 1767,1958,1406,Warren,43,"THE TUNGUS et al. v. SKOVGAARD, ADMINISTRATRIX, et al.",10/23/1958,,116,,145,,1,,,0,92,,23,,1,11,5,2,1,2,0,0,0,0,80050,8,1,1,7,3,,,,94,80,1,5,4,94,PStewart,1,2,1,2,,,0,358US588_section_02_THE COURT_cleaned.txt,97,34.54,19.62,20.23,11.08,23.21,16.66,0.74,9.22,3.02,1.36,0.85,1.74,0.46,2.67,0.893,1,0.75,0,0,14989,3.068917206,-0.351222222,2.225987633,0.558952891,-1.047285002,0,1,0.468944514
2784,2784,1958-059,1958-059-01,1958-059-01-01,1958-059-01-01-01-01,3/23/1959,1,359 U.S. 65,79 S. Ct. 618,3 L. Ed. 2d 640,1959 U.S. LEXIS 1754,1958,1406,Warren,290,SECURITIES AND EXCHANGE COMMISSION v. VARIABLE ANNUITY LIFE INSURANCE CO. OF AMERICA et al.,1/15/1959,,405,,171,,1,,,0,55,,32,,0,10,2,1,1,3,0,1,0,0,80120,8,2,0,4,,6,600,15 U.S.C. § 1011,81,90,1,5,4,91,JHarlan2,2,2,1,1,,,0,,,,,,,,,,,,,,,,,1.776,0.75,0.875,0,0,,,-0.351222222,2.225987633,0.955630746,,0,0,0.544306543
2785,2785,1958-059,1958-059-01,1958-059-01-01,1958-059-01-01-01-02,3/23/1959,1,359 U.S. 65,79 S. Ct. 618,3 L. Ed. 2d 640,1959 U.S. LEXIS 1754,1958,1406,Warren,290,SECURITIES AND EXCHANGE COMMISSION v. VARIABLE ANNUITY LIFE INSURANCE CO. OF AMERICA et al.,1/15/1959,,405,,171,,1,,,0,55,,32,,0,10,2,1,1,3,0,1,0,0,80120,8,2,0,4,,6,600,15 U.S.C. § 1011,81,90,1,5,4,78,HLBlack,1,1,2,2,,,0,,,,,,,,,,,,,,,,,-2.06,0.159999996,0.875,0,0,,,-0.351222222,2.225987633,-0.767649268,,0,0,0.441001697
2786,2786,1958-059,1958-059-01,1958-059-01-01,1958-059-01-01-01-03,3/23/1959,1,359 U.S. 65,79 S. Ct. 618,3 L. Ed. 2d 640,1959 U.S. LEXIS 1754,1958,1406,Warren,290,SECURITIES AND EXCHANGE COMMISSION v. VARIABLE ANNUITY LIFE INSURANCE CO. OF AMERICA et al.,1/15/1959,,405,,171,,1,,,0,55,,32,,0,10,2,1,1,3,0,1,0,0,80120,8,2,0,4,,6,600,15 U.S.C. § 1011,81,90,1,5,4,81,WODouglas,1,2,2,2,,,0,359US65_section_02_THE COURT_cleaned.txt,96.38,31.22,19.07,24.03,12.58,28.86,18.43,0.9,10.39,2.44,1.37,0.43,3.04,0.51,4.53,-4.979,0.819999993,0.730000019,0,0,14155,1.20098905,-0.351222222,2.225987633,-2.078977308,-0.327421893,0,1,0.422606463
2787,2787,1958-059,1958-059-01,1958-059-01-01,1958-059-01-01-01-04,3/23/1959,1,359 U.S. 65,79 S. Ct. 618,3 L. Ed. 2d 640,1959 U.S. LEXIS 1754,1958,1406,Warren,290,SECURITIES AND EXCHANGE COMMISSION v. VARIABLE ANNUITY LIFE INSURANCE CO. OF AMERICA et al.,1/15/1959,,405,,171,,1,,,0,55,,32,,0,10,2,1,1,3,0,1,0,0,80120,8,2,0,4,,6,600,15 U.S.C. § 1011,81,90,1,5,4,94,PStewart,3,1,2,2,92,,0,,,,,,,,,,,,,,,,,0.893,1,0.75,0,0,,,-0.351222222,2.225987633,0.558952891,,0,0,0.468944514
